所属省,所属市,所属区(县),营业场所,地址,开办业务,邮政编码
广东省,深圳市,罗湖区,松园邮政代办所,松园路81号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518000
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市罗湖区美景邮政所,深圳市罗湖区金稻田路1135号美景苑D座303,信件、印刷品、包裹、邮政汇兑,518001
广东省,深圳市,罗湖区,商业城邮政代办所,商业城底层JG01井,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518001
广东省,深圳市,罗湖区,深圳市新兴邮政代办所,新秀村南区3栋106,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518000
广东省,深圳市,罗湖区,庆安邮政代办所,南湖路庆安大厦首层,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518000
广东省,深圳市,罗湖区,火车站夹层邮政代办所,区南湖街建设路火车站大堂夹层3#,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518000
广东省,深圳市,罗湖区,深圳市恒发邮政代办所,罗湖区南湖街道和平路渔民村渔村路62号,信件、印刷品、包裹、邮政汇兑,518000
广东省,深圳市,罗湖区,建设路邮政支局,深南东路3040号邮政大厦一楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518001
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市螺岭邮政所,翠园街67号之一,信件、印刷品、包裹、邮政汇兑,518000
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市比华丽邮政所,比华丽山庄综合一楼北面7号,信件、印刷品、包裹、邮政汇兑,518009
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市太阳新城邮政所,太白路太阳新城1栋2号商铺,信件、印刷品、包裹、邮政汇兑,518019
广东省,深圳市,罗湖区,爱国邮政支局,碧波一街12号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518003
广东省,深圳市,罗湖区,罗湖区益嘉邮政所,黄贝岭下村209栋101,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518003
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市如益佳邮政所,长岭村3-3号,信件、印刷品、包裹、邮政汇兑,518004
广东省,深圳市,罗湖区,怡景邮政代办所,怡景路1021号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518003
广东省,深圳市,罗湖区,莲塘邮政支局,莲塘路112号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518004
广东省,深圳市,罗湖区,仙湖邮政代办所,坳下村42号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518004
广东省,深圳市,盐田区,中国邮政集团有限公司深圳市兴峰邮政所,沙深路172号-11A,信件、印刷品、包裹、邮政汇兑,518081
广东省,深圳市,宝安区,中国邮政集团有限公司深圳市惠和邮政所,红星社区格布新区六巷13号101,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518105
广东省,深圳市,福田区,福田口岸邮政所,裕亨路3号名津广场裙楼1楼84号,信件、印刷品、包裹、邮政汇兑,518048
广东省,深圳市,罗湖区,东晓邮政支局,太白路2010号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518019
广东省,深圳市,罗湖区,山湖居邮政便民服务点,东晓路北山湖居A栋13号商铺,信件、印刷品、包裹、邮政汇兑,518019
广东省,深圳市,龙岗区,理想新城邮政便民服务点,理想家园一栋114店,信件、印刷品、包裹、邮政汇兑,518019
广东省,深圳市,罗湖区,吓屋村邮政便民服务点,草埔吓屋村266栋101,信件、印刷品、包裹、邮政汇兑,518019
广东省,深圳市,罗湖区,新围邮政代办所,水库新村120号,信件、印刷品、包裹、邮政汇兑,518020
广东省,深圳市,罗湖区,信义御邮政便民服务点,水库新村319栋,信件、印刷品、包裹、邮政汇兑,518020
广东省,深圳市,罗湖区,中国邮政集团有限公司深圳市水贝邮政所,水贝路54号特力工业区中天综合楼206,信件、印刷品、包裹、邮政汇兑,518019
广东省,深圳市,罗湖区,田贝邮政支局,田贝四路41号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518020
广东省,深圳市,罗湖区,深圳市红岗邮政所,红岗路红岗西村红岗大厦南侧一档,信件、印刷品、包裹、邮政汇兑,518020
广东省,深圳市,罗湖区,吴卫星邮政便民服务点,泥岗社区金碧路大地苑小区2栋南面9号铺,信件、印刷品、包裹、邮政汇兑,518023
广东省,深圳市,罗湖区,梁珊梅邮政便民服务点,泥岗社区泥岗西村52栋101,信件、印刷品、包裹、邮政汇兑,518023
广东省,深圳市,罗湖区,大安邮政便民服务点,洪涛路2号泥岗村金华阁一楼2号商铺,信件、印刷品、包裹、邮政汇兑,518023
广东省,深圳市,福田区,岗厦邮政支局,深南中路1014号门前,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518026
广东省,深圳市,福田区,福岗邮政代办所,区福华路259号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518026
广东省,深圳市,福田区,中国邮政集团有限公司深圳市福民邮政所,皇岗村2栋2号门前,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518026
广东省,深圳市,福田区,中国邮政集团有限公司深圳市创意园邮政所,福强路文化创意园A馆西边1楼A01,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,文山邮政代办所,岗厦东四坊9号1楼门前,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518026
广东省,深圳市,福田区,瑞昌邮政代办所,彩田路海滨广场瑞昌大厦一楼4号铺门前,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518026
广东省,深圳市,福田区,福华邮政所,中心一路66号城中雅苑6栋105,信件、印刷品、包裹、邮政汇兑,518048
广东省,深圳市,福田区,中国邮政集团公司深圳市红荔智慧邮局,红荔路1094号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518028
广东省,深圳市,福田区,华强北邮政支局,华强北路现代之窗B座1-3层,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518028
广东省,深圳市,福田区,兴联兴邮政便民服务点,燕南路18号,信件、印刷品、包裹、邮政汇兑,518028
广东省,深圳市,福田区,八卦岭邮政支局,八卦路南1号1楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518029
广东省,深圳市,福田区,美文邮政便民服务点,鹏盛社区八卦一路39号鹏盛村5栋101,信件、印刷品、包裹、邮政汇兑,518029
广东省,深圳市,福田区,张继华邮政便民服务点,八卦九街八卦岭宿舍区30栋111号,信件、印刷品、包裹、邮政汇兑,518029
广东省,深圳市,福田区,深南中邮政支局,深南中路2033号统建楼一楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518031
广东省,深圳市,福田区,华强南邮政所,华强南路3021号财富酒店,信件、印刷品、包裹、邮政汇兑,518031
广东省,深圳市,福田区,福华邮政支局,福华路194号2楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518033
广东省,深圳市,福田区,福乐邮政便民服务点,福星路88号福乐楼一楼,信件、印刷品、包裹、邮政汇兑,518033
广东省,深圳市,福田区,宜增邮政便民服务点,沙尾东村300-101,信件、印刷品、包裹、邮政汇兑,518048
广东省,深圳市,福田区,香蜜邮政支局,红荔西路7038号香蜜新村26栋首层,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518034
广东省,深圳市,福田区,新景田邮政代办所,景田西住宅区8栋104号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518034
广东省,深圳市,福田区,景田南邮政代办所,景田南路香蜜三村一栋9号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518034
广东省,深圳市,福田区,梅富邮政代办所,景田北路梅富村25号103,信件、印刷品、包裹、邮政汇兑,518034
广东省,深圳市,福田区,天然居邮政代办所,景田北路天然居二期一楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518034
广东省,深圳市,福田区,竹子林邮政所,竹子林7路一号邮政综合楼一楼,信件、印刷品、包裹、邮政汇兑,518034
广东省,深圳市,福田区,永生源邮政便民服务点,香蜜湖路特发小区8栋一楼商铺,信件、印刷品、包裹、邮政汇兑,518034
广东省,深圳市,福田区,彩田邮政支局,莲花一村美莲大厦18栋附二楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518035
广东省,深圳市,福田区,车公庙邮政支局,泰然工业区206栋1楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518040
广东省,深圳市,福田区,天安西邮政代办所,天安创新二区永泰公寓首层,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518040
广东省,深圳市,福田区,郭金东邮政便民服务点,泰然科技园101栋105B号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518040
广东省,深圳市,福田区,天虹微喔邮政竹子林店,越海家园2栋博雅阁B101,信件、印刷品、包裹、邮政汇兑,518040
广东省,深圳市,福田区,中国邮政集团公司深圳市滨海支局,滨河路9023号国通大厦主楼一层北侧,信件、印刷品、包裹、邮政汇兑,518048
广东省,深圳市,福田区,天虹微喔邮政苍松大厦店,车公庙泰然六路泰然苍松大厦一层102-1-01,信件、印刷品、包裹、邮政汇兑,518040
广东省,深圳市,福田区,新水围邮政代办所,水围村139栋003号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,沙咀邮政支局,福强路金地工业区129栋一楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518048
广东省,深圳市,福田区,明月邮政便民服务点,明月花园2栋首层101号,信件、印刷品、包裹、邮政汇兑、港澳台业务,518048
广东省,深圳市,福田区,石厦邮政便民服务点,石厦村110栋104,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,新福邮政代办所,新洲村新洲一街72号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,新洲五街润福园邮政所,新洲五街润福园A栋一楼,信件、印刷品、包裹、邮政汇兑,518048
广东省,深圳市,福田区,新顺邮政代办所,新洲中心村80栋1号铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,桂花苑邮政代办所,桂花路桂花苑2栋8号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518048
广东省,深圳市,福田区,梅林邮政支局,梅林街道梅华路156号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,518049
广东省,深圳市,福田区,新启迪邮政便民服务点,梅林二村9栋一层8号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,518049
广东省,深圳市,福田区,行港通商行邮政便民服务点,梅丽路梅林一村29栋商铺,信件、印刷品、包裹、邮政汇兑,518049
广东省,深圳市,福田区,梅山苑民记邮政便民服务点,梅山苑小区3栋1层A080号,信件、印刷品、包裹、邮政汇兑,518049
