citycode,city,countrycode,country,towncode,town,villagecode,villagetypecode,PAC,village
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104004,112,440404104004112,沙美社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104006,122,440404104006122,平塘社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104007,122,440404104007122,大虎社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104008,122,440404104008122,前进社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104009,122,440404104009122,前锋社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104010,122,440404104010122,前西社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104013,122,440404104013122,大海环社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404104000,平沙镇,440404104014,122,440404104014122,连湾社区居民委员会
440400000000,珠海市,440404000000,金湾区,440404400000,联港工业区,440404400498,123,440404400498123,联港工业区虚拟社区
440400000000,珠海市,440404000000,金湾区,440404401000,航空产业园,440404401498,123,440404401498123,航空产业园虚拟社区
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001001,111,440507001001111,金谷居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001003,111,440507001003111,金珠居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001004,111,440507001004111,金兴居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001005,111,440507001005111,丹霞居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001006,111,440507001006111,丹苑居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001007,111,440507001007111,碧霞居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001008,111,440507001008111,春湖居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001009,111,440507001009111,玉湖居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001010,111,440507001010111,碧湖居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001011,111,440507001011111,金海居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001012,111,440507001012111,南湖居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001013,111,440507001013111,练江居委会
440500000000,汕头市,440507000000,龙湖区,440507001000,金霞街道,440507001014,111,440507001014111,金阳居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003001,111,440507003001111,珠东居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003002,111,440507003002111,珠南居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003004,111,440507003004111,广兴居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003005,111,440507003005111,天山居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003006,111,440507003006111,珠樟居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003007,111,440507003007111,丹华居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003008,111,440507003008111,春泽居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003009,111,440507003009111,金涛居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003010,111,440507003010111,中泰居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003012,112,440507003012112,永安居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003014,111,440507003014111,世贸居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003015,111,440507003015111,蓝田居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003016,111,440507003016111,丰泽居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003017,111,440507003017111,金晖居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003018,111,440507003018111,春晖居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003019,111,440507003019111,长泰社区居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003020,112,440507003020112,南山社区居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003022,111,440507003022111,丰华社区居委会
440500000000,汕头市,440507000000,龙湖区,440507003000,珠池街道,440507003023,111,440507003023111,金叶岛居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004001,112,440507004001112,金港居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004002,112,440507004002112,泽湖居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004003,112,440507004003112,高埕居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004004,112,440507004004112,东龙居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004005,112,440507004005112,金龙居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004006,112,440507004006112,金津居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004007,112,440507004007112,金凤居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004008,112,440507004008112,珠津居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004009,112,440507004009112,金泰居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004010,111,440507004010111,南碧埠居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004011,111,440507004011111,东新居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004012,111,440507004012111,佳和居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004013,111,440507004013111,东和居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004014,111,440507004014111,南和居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004015,111,440507004015111,绿茵居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004016,111,440507004016111,金和居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004017,111,440507004017111,丽水居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004018,111,440507004018111,丽东居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004019,111,440507004019111,紫云居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004020,111,440507004020111,翠英居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004021,111,440507004021111,紫茵居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004022,111,440507004022111,华晖居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004023,111,440507004023111,华新社区居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004024,111,440507004024111,香域水岸社区居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004025,111,440507004025111,凤凰社区居委会
440500000000,汕头市,440507000000,龙湖区,440507004000,新津街道,440507004026,111,440507004026111,充耀社区居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005001,111,440507005001111,鸥上居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005002,112,440507005002112,鸥下居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005003,112,440507005003112,西畔居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005004,112,440507005004112,吉贝居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005005,112,440507005005112,万石居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005006,112,440507005006112,龙美居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005007,112,440507005007112,草池居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005008,112,440507005008112,金洲居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005009,112,440507005009112,延陵居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005010,111,440507005010111,金鸥居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005011,112,440507005011112,蔡社居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005012,220,440507005012220,旦家园居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005013,220,440507005013220,铁洲居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005014,112,440507005014112,新地居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005015,112,440507005015112,旧地居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005016,112,440507005016112,流美居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005017,112,440507005017112,溪西居委会
440500000000,汕头市,440507000000,龙湖区,440507005000,鸥汀街道,440507005018,112,440507005018112,陈厝寨居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008001,112,440507008001112,洋滨居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008002,112,440507008002112,泰龙居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008003,112,440507008003112,如龙居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008004,112,440507008004112,新兴居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008005,111,440507008005111,祥和居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008006,111,440507008006111,衡山居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008007,112,440507008007112,周厝塭居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008008,112,440507008008112,夏桂埔居委会
440500000000,汕头市,440507000000,龙湖区,440507008000,龙祥街道,440507008009,111,440507008009111,龙腾社区居委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009201,112,440507009201112,蓬中村委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009202,111,440507009202111,林厝村委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009203,112,440507009203112,内陇村委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009204,112,440507009204112,李厝村委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009205,112,440507009205112,仁和里村委会
440500000000,汕头市,440507000000,龙湖区,440507009000,外砂街道,440507009206,112,440507009206112,五香溪村委会
